timestamp,percentageNow,timeFuture,percentageFuture
2025-12-18T16:56:03.842Z,47.22656394845787%,2025-12-18T18:46:03.842Z,56.57236656552607%
2025-12-18T17:06:03.847Z,47.22656394845787%,2025-12-18T18:56:03.847Z,56.57236656552607%
2025-12-18T17:16:03.877Z,47.22656394845787%,2025-12-18T19:06:03.877Z,56.57236656552607%
2025-12-18T17:26:03.880Z,47.22656394845787%,2025-12-18T19:16:03.880Z,56.57236656552607%
2025-12-18T17:36:03.884Z,47.22656394845787%,2025-12-18T19:26:03.884Z,56.57236656552607%
2025-12-18T17:46:03.889Z,47.22656394845787%,2025-12-18T19:36:03.889Z,56.57236656552607%
2025-12-18T17:56:03.894Z,47.22656394845787%,2025-12-18T19:46:03.894Z,56.57236656552607%
2025-12-18T18:06:03.897Z,47.22656394845787%,2025-12-18T19:56:03.897Z,56.57236656552607%
2025-12-18T18:16:03.901Z,47.22656394845787%,2025-12-18T20:06:03.901Z,56.57236656552607%
2025-12-18T18:26:03.907Z,47.22656394845787%,2025-12-18T20:16:03.907Z,56.57236656552607%
2025-12-18T18:36:03.910Z,47.22656394845787%,2025-12-18T20:26:03.910Z,56.57236656552607%
2025-12-18T18:46:03.913Z,47.22656394845787%,2025-12-18T20:36:03.913Z,56.57236656552607%
2025-12-18T18:56:03.917Z,47.22656394845787%,2025-12-18T20:46:03.917Z,56.57236656552607%
2025-12-18T19:06:03.921Z,47.22656394845787%,2025-12-18T20:56:03.921Z,56.57236656552607%
2025-12-18T19:16:03.926Z,47.22656394845787%,2025-12-18T21:06:03.926Z,56.57236656552607%
2025-12-18T19:26:03.931Z,47.22656394845787%,2025-12-18T21:16:03.931Z,56.57236656552607%
2025-12-18T19:36:03.933Z,47.22656394845787%,2025-12-18T21:26:03.933Z,56.57236656552607%
2025-12-18T19:46:03.938Z,47.22656394845787%,2025-12-18T21:36:03.938Z,56.57236656552607%
2025-12-18T19:56:03.942Z,47.22656394845787%,2025-12-18T21:46:03.942Z,56.57236656552607%
2025-12-18T20:06:03.945Z,47.22656394845787%,2025-12-18T21:56:03.945Z,56.57236656552607%
2025-12-18T20:16:03.950Z,47.22656394845787%,2025-12-18T22:06:03.950Z,56.57236656552607%
2025-12-18T20:26:03.954Z,47.22656394845787%,2025-12-18T22:16:03.954Z,56.57236656552607%
2025-12-18T20:36:03.956Z,47.22656394845787%,2025-12-18T22:26:03.956Z,56.57236656552607%
2025-12-18T20:46:03.996Z,47.22656394845787%,2025-12-18T22:36:03.996Z,56.57236656552607%
2025-12-18T20:56:03.985Z,47.22656394845787%,2025-12-18T22:46:03.985Z,56.57236656552607%
2025-12-18T21:06:03.988Z,47.22656394845787%,2025-12-18T22:56:03.988Z,56.57236656552607%
2025-12-18T21:16:03.992Z,47.22656394845787%,2025-12-18T23:06:03.992Z,56.57236656552607%
2025-12-18T21:26:03.994Z,47.22656394845787%,2025-12-18T23:16:03.994Z,56.57236656552607%
2025-12-18T21:36:03.998Z,47.22656394845787%,2025-12-18T23:26:03.998Z,56.57236656552607%
2025-12-18T21:46:04.003Z,47.22656394845787%,2025-12-18T23:36:04.003Z,56.57236656552607%
2025-12-18T21:56:04.006Z,47.22656394845787%,2025-12-18T23:46:04.006Z,56.57236656552607%
2025-12-18T22:06:04.009Z,47.22656394845787%,2025-12-18T23:56:04.009Z,56.57236656552607%
2025-12-18T22:16:04.012Z,47.22656394845787%,2025-12-19T00:06:04.012Z,56.57236656552607%
2025-12-18T22:26:04.019Z,47.22656394845787%,2025-12-19T00:16:04.019Z,56.57236656552607%
2025-12-18T22:36:04.023Z,47.22656394845787%,2025-12-19T00:26:04.023Z,56.57236656552607%
2025-12-18T22:46:04.030Z,47.22656394845787%,2025-12-19T00:36:04.030Z,56.57236656552607%
2025-12-18T22:56:04.033Z,47.22656394845787%,2025-12-19T00:46:04.033Z,56.57236656552607%
2025-12-18T23:06:04.037Z,47.22656394845787%,2025-12-19T00:56:04.037Z,56.57236656552607%
2025-12-18T23:16:04.040Z,47.22656394845787%,2025-12-19T01:06:04.040Z,56.57236656552607%
2025-12-18T23:26:04.044Z,47.22656394845787%,2025-12-19T01:16:04.044Z,56.57236656552607%
2025-12-18T23:36:04.047Z,47.22656394845787%,2025-12-19T01:26:04.047Z,56.57236656552607%
2025-12-18T23:46:04.051Z,47.22656394845787%,2025-12-19T01:36:04.051Z,56.57236656552607%
2025-12-18T23:56:04.054Z,47.22656394845787%,2025-12-19T01:46:04.054Z,56.57236656552607%
2025-12-19T00:06:04.058Z,47.22656394845787%,2025-12-19T01:56:04.058Z,56.57236656552607%
2025-12-19T00:16:04.063Z,47.22656394845787%,2025-12-19T02:06:04.063Z,56.57236656552607%
2025-12-19T00:26:04.066Z,47.22656394845787%,2025-12-19T02:16:04.066Z,56.57236656552607%
2025-12-19T00:36:04.068Z,47.22656394845787%,2025-12-19T02:26:04.068Z,56.57236656552607%
2025-12-19T00:46:04.072Z,47.22656394845787%,2025-12-19T02:36:04.072Z,56.57236656552607%
2025-12-19T00:56:04.075Z,47.22656394845787%,2025-12-19T02:46:04.075Z,56.57236656552607%
2025-12-19T01:06:04.078Z,47.22656394845787%,2025-12-19T02:56:04.078Z,56.57236656552607%
2025-12-19T01:16:04.084Z,47.22656394845787%,2025-12-19T03:06:04.084Z,56.57236656552607%
2025-12-19T01:26:04.087Z,47.22656394845787%,2025-12-19T03:16:04.087Z,56.57236656552607%
2025-12-19T01:36:04.090Z,47.22656394845787%,2025-12-19T03:26:04.090Z,56.57236656552607%
2025-12-19T01:46:04.094Z,47.22656394845787%,2025-12-19T03:36:04.094Z,56.57236656552607%
2025-12-19T01:56:04.099Z,47.22656394845787%,2025-12-19T03:46:04.099Z,56.57236656552607%
2025-12-19T02:06:04.103Z,47.22656394845787%,2025-12-19T03:56:04.103Z,56.57236656552607%
2025-12-19T02:16:04.113Z,47.22656394845787%,2025-12-19T04:06:04.113Z,56.57236656552607%
2025-12-19T02:26:04.129Z,47.22656394845787%,2025-12-19T04:16:04.129Z,56.57236656552607%
2025-12-19T02:36:04.137Z,47.22656394845787%,2025-12-19T04:26:04.137Z,56.57236656552607%
2025-12-19T02:46:04.144Z,47.22656394845787%,2025-12-19T04:36:04.144Z,56.57236656552607%
2025-12-19T02:56:04.151Z,47.22656394845787%,2025-12-19T04:46:04.151Z,56.57236656552607%
2025-12-19T03:06:04.160Z,47.22656394845787%,2025-12-19T04:56:04.160Z,56.57236656552607%
2025-12-19T03:16:04.179Z,47.22656394845787%,2025-12-19T05:06:04.179Z,56.57236656552607%
2025-12-19T03:26:04.181Z,47.22656394845787%,2025-12-19T05:16:04.181Z,56.57236656552607%
2025-12-19T03:36:04.185Z,47.22656394845787%,2025-12-19T05:26:04.185Z,56.57236656552607%
2025-12-19T03:46:04.188Z,47.22656394845787%,2025-12-19T05:36:04.188Z,56.57236656552607%
2025-12-19T03:56:04.190Z,47.22656394845787%,2025-12-19T05:46:04.190Z,56.57236656552607%
2025-12-19T04:06:04.195Z,47.22656394845787%,2025-12-19T05:56:04.195Z,56.57236656552607%
2025-12-19T04:16:04.197Z,47.22656394845787%,2025-12-19T06:06:04.197Z,56.57236656552607%
2025-12-19T04:26:04.201Z,47.22656394845787%,2025-12-19T06:16:04.201Z,56.57236656552607%
2025-12-19T04:36:04.206Z,47.22656394845787%,2025-12-19T06:26:04.206Z,56.57236656552607%
2025-12-19T04:46:04.210Z,47.22656394845787%,2025-12-19T06:36:04.210Z,56.57236656552607%
2025-12-19T04:56:04.215Z,47.22656394845787%,2025-12-19T06:46:04.215Z,56.57236656552607%
2025-12-19T05:06:04.218Z,47.22656394845787%,2025-12-19T06:56:04.218Z,56.57236656552607%
2025-12-19T05:16:04.220Z,47.22656394845787%,2025-12-19T07:06:04.220Z,56.57236656552607%
2025-12-19T05:26:04.223Z,47.22656394845787%,2025-12-19T07:16:04.223Z,56.57236656552607%
2025-12-19T05:36:04.225Z,47.22656394845787%,2025-12-19T07:26:04.225Z,56.57236656552607%
2025-12-19T05:46:04.229Z,47.22656394845787%,2025-12-19T07:36:04.229Z,56.57236656552607%
2025-12-19T05:56:04.230Z,47.22656394845787%,2025-12-19T07:46:04.230Z,56.57236656552607%
2025-12-19T06:06:04.234Z,47.22656394845787%,2025-12-19T07:56:04.234Z,56.57236656552607%
2025-12-19T06:16:04.238Z,47.22656394845787%,2025-12-19T08:06:04.238Z,56.57236656552607%
2025-12-19T06:26:04.241Z,47.22656394845787%,2025-12-19T08:16:04.241Z,56.57236656552607%
2025-12-19T06:36:04.246Z,47.22656394845787%,2025-12-19T08:26:04.246Z,56.57236656552607%
2025-12-19T06:46:04.248Z,47.22656394845787%,2025-12-19T08:36:04.248Z,56.57236656552607%
2025-12-19T06:56:04.251Z,47.22656394845787%,2025-12-19T08:46:04.251Z,56.57236656552607%
2025-12-19T07:06:04.256Z,47.22656394845787%,2025-12-19T08:56:04.256Z,56.57236656552607%
2025-12-19T07:16:04.260Z,47.22656394845787%,2025-12-19T09:06:04.260Z,56.57236656552607%
2025-12-19T07:26:04.266Z,47.22656394845787%,2025-12-19T09:16:04.266Z,56.57236656552607%
2025-12-19T07:36:04.268Z,47.22656394845787%,2025-12-19T09:26:04.268Z,56.57236656552607%
2025-12-19T07:46:04.272Z,47.22656394845787%,2025-12-19T09:36:04.272Z,56.57236656552607%
2025-12-19T07:56:04.273Z,47.22656394845787%,2025-12-19T09:46:04.273Z,56.57236656552607%
2025-12-19T08:06:04.278Z,47.22656394845787%,2025-12-19T09:56:04.278Z,56.57236656552607%
2025-12-19T08:16:04.279Z,47.22656394845787%,2025-12-19T10:06:04.279Z,56.57236656552607%
2025-12-19T08:26:04.282Z,47.22656394845787%,2025-12-19T10:16:04.282Z,56.57236656552607%
2025-12-19T08:36:04.285Z,47.22656394845787%,2025-12-19T10:26:04.285Z,56.57236656552607%
2025-12-19T08:46:04.290Z,47.22656394845787%,2025-12-19T10:36:04.290Z,56.57236656552607%
2025-12-19T08:56:04.313Z,47.22656394845787%,2025-12-19T10:46:04.313Z,56.57236656552607%
2025-12-19T09:06:04.318Z,47.22656394845787%,2025-12-19T10:56:04.318Z,56.57236656552607%
2025-12-19T09:16:04.348Z,47.22656394845787%,2025-12-19T11:06:04.348Z,56.57236656552607%
2025-12-19T09:26:04.455Z,47.22656394845787%,2025-12-19T11:16:04.455Z,56.57236656552607%
2025-12-19T09:36:04.459Z,47.22656394845787%,2025-12-19T11:26:04.459Z,56.57236656552607%
2025-12-19T09:46:04.464Z,47.22656394845787%,2025-12-19T11:36:04.464Z,56.57236656552607%
2025-12-19T09:56:04.467Z,47.22656394845787%,2025-12-19T11:46:04.467Z,56.57236656552607%
2025-12-19T10:06:04.472Z,47.22656394845787%,2025-12-19T11:56:04.472Z,56.57236656552607%
2025-12-19T10:16:04.575Z,47.22656394845787%,2025-12-19T12:06:04.575Z,56.57236656552607%
2025-12-19T10:26:04.686Z,47.22656394845787%,2025-12-19T12:16:04.686Z,56.57236656552607%
2025-12-19T10:36:04.686Z,47.22656394845787%,2025-12-19T12:26:04.686Z,56.57236656552607%
2025-12-19T10:46:04.720Z,47.22656394845787%,2025-12-19T12:36:04.720Z,56.57236656552607%
2025-12-19T10:56:04.728Z,47.22656394845787%,2025-12-19T12:46:04.728Z,56.57236656552607%
2025-12-19T11:06:04.731Z,47.22656394845787%,2025-12-19T12:56:04.731Z,56.57236656552607%
2025-12-19T11:16:04.736Z,47.22656394845787%,2025-12-19T13:06:04.736Z,56.57236656552607%
2025-12-19T11:26:04.740Z,47.22656394845787%,2025-12-19T13:16:04.740Z,56.57236656552607%
2025-12-19T11:36:04.902Z,23.92642043887141%,2025-12-19T13:26:04.902Z,50.122533218279976%
2025-12-19T11:46:04.876Z,23.92642043887141%,2025-12-19T13:36:04.876Z,50.122533218279976%
2025-12-19T11:56:04.903Z,23.92642043887141%,2025-12-19T13:46:04.903Z,50.122533218279976%
2025-12-19T12:06:04.889Z,23.92642043887141%,2025-12-19T13:56:04.889Z,50.122533218279976%
2025-12-19T12:16:04.893Z,23.92642043887141%,2025-12-19T14:06:04.893Z,50.122533218279976%
2025-12-19T12:26:04.897Z,23.92642043887141%,2025-12-19T14:16:04.897Z,50.122533218279976%
2025-12-19T12:36:04.902Z,23.92642043887141%,2025-12-19T14:26:04.902Z,50.122533218279976%
2025-12-19T12:46:04.907Z,23.92642043887141%,2025-12-19T14:36:04.907Z,50.122533218279976%
2025-12-19T12:56:04.912Z,23.92642043887141%,2025-12-19T14:46:04.912Z,50.122533218279976%
2025-12-19T13:06:04.914Z,23.92642043887141%,2025-12-19T14:56:04.914Z,50.122533218279976%
2025-12-19T13:16:04.919Z,23.92642043887141%,2025-12-19T15:06:04.919Z,50.122533218279976%
2025-12-19T13:26:04.923Z,23.92642043887141%,2025-12-19T15:16:04.923Z,50.122533218279976%
2025-12-19T13:36:04.924Z,23.92642043887141%,2025-12-19T15:26:04.924Z,50.122533218279976%
2025-12-19T13:46:04.930Z,23.92642043887141%,2025-12-19T15:36:04.930Z,50.122533218279976%
2025-12-19T13:56:04.933Z,23.92642043887141%,2025-12-19T15:46:04.933Z,50.122533218279976%
2025-12-19T14:06:04.938Z,23.92642043887141%,2025-12-19T15:56:04.938Z,50.122533218279976%
2025-12-19T14:16:04.941Z,23.92642043887141%,2025-12-19T16:06:04.941Z,50.122533218279976%
2025-12-19T14:26:04.946Z,23.92642043887141%,2025-12-19T16:16:04.946Z,50.122533218279976%
2025-12-19T14:36:04.949Z,49.99700230145795%,2025-12-19T16:26:04.949Z,46.14175587145477%
2025-12-19T14:46:04.982Z,49.99700230145795%,2025-12-19T16:36:04.982Z,46.14175587145477%
2025-12-19T14:56:04.984Z,49.99700230145795%,2025-12-19T16:46:04.984Z,46.14175587145477%
2025-12-19T15:06:05.062Z,49.99700230145795%,2025-12-19T16:56:05.062Z,46.14175587145477%
2025-12-19T15:16:05.052Z,49.99700230145795%,2025-12-19T17:06:05.052Z,46.14175587145477%
2025-12-19T15:26:05.055Z,49.99700230145795%,2025-12-19T17:16:05.055Z,46.14175587145477%
2025-12-19T15:36:05.059Z,49.99700230145795%,2025-12-19T17:26:05.059Z,46.14175587145477%
2025-12-19T15:46:05.063Z,49.99700230145795%,2025-12-19T17:36:05.063Z,46.14175587145477%
2025-12-19T15:56:05.067Z,49.99700230145795%,2025-12-19T17:46:05.067Z,46.14175587145477%
2025-12-19T16:06:05.071Z,49.99700230145795%,2025-12-19T17:56:05.071Z,46.14175587145477%
2025-12-19T16:16:05.076Z,49.99700230145795%,2025-12-19T18:06:05.076Z,46.14175587145477%
2025-12-19T16:26:05.080Z,49.99700230145795%,2025-12-19T18:16:05.080Z,46.14175587145477%
2025-12-19T16:36:05.105Z,49.99700230145795%,2025-12-19T18:26:05.105Z,46.14175587145477%
2025-12-19T16:46:05.110Z,49.99700230145795%,2025-12-19T18:36:05.110Z,46.14175587145477%
2025-12-19T16:56:05.116Z,49.99700230145795%,2025-12-19T18:46:05.116Z,46.14175587145477%
2025-12-19T17:06:05.118Z,49.99700230145795%,2025-12-19T18:56:05.118Z,46.14175587145477%
2025-12-19T17:16:05.121Z,49.99700230145795%,2025-12-19T19:06:05.121Z,46.14175587145477%
2025-12-19T17:26:05.126Z,49.99700230145795%,2025-12-19T19:16:05.126Z,46.14175587145477%
2025-12-19T17:36:05.132Z,49.99700230145795%,2025-12-19T19:26:05.132Z,46.14175587145477%
2025-12-19T17:46:05.136Z,49.99700230145795%,2025-12-19T19:36:05.136Z,46.14175587145477%
2025-12-19T17:56:05.140Z,49.99700230145795%,2025-12-19T19:46:05.140Z,46.14175587145477%
2025-12-19T18:06:05.145Z,49.99700230145795%,2025-12-19T19:56:05.145Z,46.14175587145477%
2025-12-19T18:16:05.150Z,49.99700230145795%,2025-12-19T20:06:05.150Z,46.14175587145477%
2025-12-19T18:26:05.154Z,49.99700230145795%,2025-12-19T20:16:05.154Z,46.14175587145477%
2025-12-19T18:36:05.158Z,43.01049091048246%,2025-12-19T20:26:05.158Z,46.514842838510916%
2025-12-19T18:46:05.162Z,43.01049091048246%,2025-12-19T20:36:05.162Z,46.514842838510916%
2025-12-19T18:56:05.166Z,43.01049091048246%,2025-12-19T20:46:05.166Z,46.514842838510916%
2025-12-19T19:06:05.196Z,43.01049091048246%,2025-12-19T20:56:05.196Z,46.514842838510916%
2025-12-19T19:16:05.212Z,43.01049091048246%,2025-12-19T21:06:05.212Z,46.514842838510916%
2025-12-19T19:26:05.208Z,43.01049091048246%,2025-12-19T21:16:05.208Z,46.514842838510916%
2025-12-19T19:36:05.212Z,43.01049091048246%,2025-12-19T21:26:05.212Z,46.514842838510916%
2025-12-19T19:46:05.216Z,43.01049091048246%,2025-12-19T21:36:05.216Z,46.514842838510916%
2025-12-19T19:56:05.219Z,43.01049091048246%,2025-12-19T21:46:05.219Z,46.514842838510916%
2025-12-19T20:06:05.224Z,43.01049091048246%,2025-12-19T21:56:05.224Z,46.514842838510916%
2025-12-19T20:16:05.280Z,43.01049091048246%,2025-12-19T22:06:05.280Z,46.514842838510916%
2025-12-19T20:26:05.269Z,43.01049091048246%,2025-12-19T22:16:05.269Z,46.514842838510916%
2025-12-19T20:36:05.275Z,27.080729448107892%,2025-12-19T22:26:05.275Z,40.41420097995624%
2025-12-19T20:46:05.295Z,27.080729448107892%,2025-12-19T22:36:05.295Z,40.41420097995624%
2025-12-19T20:56:05.282Z,27.080729448107892%,2025-12-19T22:46:05.282Z,40.41420097995624%
2025-12-19T21:06:05.285Z,27.080729448107892%,2025-12-19T22:56:05.285Z,40.41420097995624%
2025-12-19T21:16:05.287Z,27.080729448107892%,2025-12-19T23:06:05.287Z,40.41420097995624%
2025-12-19T21:26:05.291Z,27.080729448107892%,2025-12-19T23:16:05.291Z,40.41420097995624%
2025-12-19T21:36:05.295Z,68.6092645229299%,2025-12-19T23:26:05.295Z,72.31321403349962%
2025-12-19T21:46:05.320Z,68.6092645229299%,2025-12-19T23:36:05.320Z,72.31321403349962%
2025-12-19T21:56:05.322Z,68.6092645229299%,2025-12-19T23:46:05.322Z,72.31321403349962%
2025-12-19T22:06:05.326Z,68.6092645229299%,2025-12-19T23:56:05.326Z,72.31321403349962%
2025-12-19T22:16:05.330Z,68.6092645229299%,2025-12-20T00:06:05.330Z,72.31321403349962%
2025-12-19T22:26:05.333Z,68.6092645229299%,2025-12-20T00:16:05.333Z,72.31321403349962%
2025-12-19T22:36:05.338Z,34.204861710543575%,2025-12-20T00:26:05.338Z,18.099486908806266%
2025-12-19T22:46:05.341Z,34.204861710543575%,2025-12-20T00:36:05.341Z,18.099486908806266%
2025-12-19T22:56:05.344Z,34.204861710543575%,2025-12-20T00:46:05.344Z,18.099486908806266%
2025-12-19T23:06:05.349Z,34.204861710543575%,2025-12-20T00:56:05.349Z,18.099486908806266%
2025-12-19T23:16:05.352Z,34.204861710543575%,2025-12-20T01:06:05.352Z,18.099486908806266%
2025-12-19T23:26:05.355Z,34.204861710543575%,2025-12-20T01:16:05.355Z,18.099486908806266%
2025-12-19T23:36:05.471Z,34.204861710543575%,2025-12-20T01:26:05.471Z,18.099486908806266%
2025-12-19T23:46:05.472Z,34.204861710543575%,2025-12-20T01:36:05.472Z,18.099486908806266%
2025-12-19T23:56:05.476Z,34.204861710543575%,2025-12-20T01:46:05.476Z,18.099486908806266%
2025-12-20T00:06:05.479Z,34.204861710543575%,2025-12-20T01:56:05.479Z,18.099486908806266%
2025-12-20T00:16:05.484Z,34.204861710543575%,2025-12-20T02:06:05.484Z,18.099486908806266%
2025-12-20T00:26:05.488Z,34.204861710543575%,2025-12-20T02:16:05.488Z,18.099486908806266%
2025-12-20T00:36:05.490Z,34.204861710543575%,2025-12-20T02:26:05.490Z,18.099486908806266%
2025-12-20T00:46:05.494Z,34.204861710543575%,2025-12-20T02:36:05.494Z,18.099486908806266%
2025-12-20T00:56:05.498Z,34.204861710543575%,2025-12-20T02:46:05.498Z,18.099486908806266%
2025-12-20T01:06:05.503Z,34.204861710543575%,2025-12-20T02:56:05.503Z,18.099486908806266%
2025-12-20T01:16:05.504Z,34.204861710543575%,2025-12-20T03:06:05.504Z,18.099486908806266%
2025-12-20T01:26:05.508Z,34.204861710543575%,2025-12-20T03:16:05.508Z,18.099486908806266%
2025-12-20T01:36:05.511Z,34.204861710543575%,2025-12-20T03:26:05.511Z,18.099486908806266%
2025-12-20T01:46:05.515Z,34.204861710543575%,2025-12-20T03:36:05.515Z,18.099486908806266%
2025-12-20T01:56:05.517Z,34.204861710543575%,2025-12-20T03:46:05.517Z,18.099486908806266%
2025-12-20T02:06:05.520Z,34.204861710543575%,2025-12-20T03:56:05.520Z,18.099486908806266%
2025-12-20T02:16:05.523Z,34.204861710543575%,2025-12-20T04:06:05.523Z,18.099486908806266%
2025-12-20T02:26:05.526Z,34.204861710543575%,2025-12-20T04:16:05.526Z,18.099486908806266%
2025-12-20T02:36:05.530Z,34.204861710543575%,2025-12-20T04:26:05.530Z,18.099486908806266%
2025-12-20T02:46:05.533Z,34.204861710543575%,2025-12-20T04:36:05.533Z,18.099486908806266%
2025-12-20T02:56:05.538Z,34.204861710543575%,2025-12-20T04:46:05.538Z,18.099486908806266%
2025-12-20T03:06:05.539Z,34.204861710543575%,2025-12-20T04:56:05.539Z,18.099486908806266%
2025-12-20T03:16:05.541Z,34.204861710543575%,2025-12-20T05:06:05.541Z,18.099486908806266%
2025-12-20T03:26:05.545Z,34.204861710543575%,2025-12-20T05:16:05.545Z,18.099486908806266%
2025-12-20T03:36:05.547Z,34.204861710543575%,2025-12-20T05:26:05.547Z,18.099486908806266%
2025-12-20T03:46:05.550Z,34.204861710543575%,2025-12-20T05:36:05.550Z,18.099486908806266%
2025-12-20T03:56:05.555Z,34.204861710543575%,2025-12-20T05:46:05.555Z,18.099486908806266%
2025-12-20T04:06:05.558Z,34.204861710543575%,2025-12-20T05:56:05.558Z,18.099486908806266%
2025-12-20T04:16:05.560Z,34.204861710543575%,2025-12-20T06:06:05.560Z,18.099486908806266%
2025-12-20T04:26:05.562Z,34.204861710543575%,2025-12-20T06:16:05.562Z,18.099486908806266%
2025-12-20T04:36:05.566Z,34.204861710543575%,2025-12-20T06:26:05.566Z,18.099486908806266%
2025-12-20T04:46:05.569Z,34.204861710543575%,2025-12-20T06:36:05.569Z,18.099486908806266%
2025-12-20T04:56:05.572Z,34.204861710543575%,2025-12-20T06:46:05.572Z,18.099486908806266%
2025-12-20T05:06:05.576Z,34.204861710543575%,2025-12-20T06:56:05.576Z,18.099486908806266%
2025-12-20T05:16:05.580Z,34.204861710543575%,2025-12-20T07:06:05.580Z,18.099486908806266%
2025-12-20T05:26:05.585Z,34.204861710543575%,2025-12-20T07:16:05.585Z,18.099486908806266%
2025-12-20T05:36:05.588Z,34.204861710543575%,2025-12-20T07:26:05.588Z,18.099486908806266%
2025-12-20T05:46:05.590Z,34.204861710543575%,2025-12-20T07:36:05.590Z,18.099486908806266%
2025-12-20T05:56:05.594Z,34.204861710543575%,2025-12-20T07:46:05.594Z,18.099486908806266%
2025-12-20T06:06:05.599Z,34.204861710543575%,2025-12-20T07:56:05.599Z,18.099486908806266%
2025-12-20T06:16:05.603Z,34.204861710543575%,2025-12-20T08:06:05.603Z,18.099486908806266%
2025-12-20T06:26:05.605Z,34.204861710543575%,2025-12-20T08:16:05.605Z,18.099486908806266%
2025-12-20T06:36:05.606Z,34.204861710543575%,2025-12-20T08:26:05.606Z,18.099486908806266%
2025-12-20T06:46:05.608Z,34.204861710543575%,2025-12-20T08:36:05.608Z,18.099486908806266%
2025-12-20T06:56:05.613Z,34.204861710543575%,2025-12-20T08:46:05.613Z,18.099486908806266%
2025-12-20T07:06:05.618Z,34.204861710543575%,2025-12-20T08:56:05.618Z,18.099486908806266%
2025-12-20T07:16:05.620Z,34.204861710543575%,2025-12-20T09:06:05.620Z,18.099486908806266%
2025-12-20T07:26:05.623Z,34.204861710543575%,2025-12-20T09:16:05.623Z,18.099486908806266%
2025-12-20T07:36:05.626Z,34.204861710543575%,2025-12-20T09:26:05.626Z,18.099486908806266%
2025-12-20T07:46:05.629Z,34.204861710543575%,2025-12-20T09:36:05.629Z,18.099486908806266%
2025-12-20T07:56:05.631Z,34.204861710543575%,2025-12-20T09:46:05.631Z,18.099486908806266%
2025-12-20T08:06:05.635Z,34.204861710543575%,2025-12-20T09:56:05.635Z,18.099486908806266%
2025-12-20T08:16:05.637Z,34.204861710543575%,2025-12-20T10:06:05.637Z,18.099486908806266%
2025-12-20T08:26:05.642Z,34.204861710543575%,2025-12-20T10:16:05.642Z,18.099486908806266%
2025-12-20T08:36:05.643Z,34.204861710543575%,2025-12-20T10:26:05.643Z,18.099486908806266%
2025-12-20T08:46:05.646Z,34.204861710543575%,2025-12-20T10:36:05.646Z,18.099486908806266%
2025-12-20T08:56:05.647Z,34.204861710543575%,2025-12-20T10:46:05.647Z,18.099486908806266%
2025-12-20T09:06:05.651Z,34.204861710543575%,2025-12-20T10:56:05.651Z,18.099486908806266%
2025-12-20T09:16:05.653Z,34.204861710543575%,2025-12-20T11:06:05.653Z,18.099486908806266%
2025-12-20T09:26:05.655Z,34.204861710543575%,2025-12-20T11:16:05.655Z,18.099486908806266%
2025-12-20T09:36:05.659Z,34.204861710543575%,2025-12-20T11:26:05.659Z,18.099486908806266%
2025-12-20T09:46:05.660Z,34.204861710543575%,2025-12-20T11:36:05.660Z,18.099486908806266%
2025-12-20T09:56:05.662Z,34.204861710543575%,2025-12-20T11:46:05.662Z,18.099486908806266%
2025-12-20T10:06:05.681Z,34.204861710543575%,2025-12-20T11:56:05.681Z,18.099486908806266%
2025-12-20T10:16:05.708Z,34.204861710543575%,2025-12-20T12:06:05.708Z,18.099486908806266%
2025-12-20T10:26:05.754Z,34.204861710543575%,2025-12-20T12:16:05.754Z,18.099486908806266%
2025-12-20T10:36:05.778Z,100.0%,2025-12-20T12:26:05.778Z,0.0%
2025-12-20T10:46:05.879Z,100.0%,2025-12-20T12:36:05.879Z,0.0%
2025-12-20T10:56:05.865Z,100.0%,2025-12-20T12:46:05.865Z,0.0%
2025-12-20T11:06:05.909Z,100.0%,2025-12-20T12:56:05.909Z,0.0%
2025-12-20T11:16:05.936Z,100.0%,2025-12-20T13:06:05.936Z,0.0%
2025-12-20T11:26:05.941Z,100.0%,2025-12-20T13:16:05.941Z,0.0%
2025-12-20T11:36:05.944Z,100.0%,2025-12-20T13:26:05.944Z,0.0%
2025-12-20T11:46:06.053Z,100.0%,2025-12-20T13:36:06.053Z,0.0%
2025-12-20T11:56:06.068Z,100.0%,2025-12-20T13:46:06.068Z,0.0%
2025-12-20T12:06:06.070Z,100.0%,2025-12-20T13:56:06.070Z,0.0%
2025-12-20T12:16:06.074Z,100.0%,2025-12-20T14:06:06.074Z,0.0%
2025-12-20T12:26:06.078Z,100.0%,2025-12-20T14:16:06.078Z,0.0%
2025-12-20T12:36:06.082Z,100.0%,2025-12-20T14:26:06.082Z,0.0%
2025-12-20T12:46:06.085Z,100.0%,2025-12-20T14:36:06.085Z,0.0%
2025-12-20T12:56:06.088Z,100.0%,2025-12-20T14:46:06.088Z,0.0%
2025-12-20T13:06:06.090Z,100.0%,2025-12-20T14:56:06.090Z,0.0%
2025-12-20T13:16:06.095Z,100.0%,2025-12-20T15:06:06.095Z,0.0%
2025-12-20T13:26:06.098Z,100.0%,2025-12-20T15:16:06.098Z,0.0%
2025-12-20T13:36:06.140Z,0.0%,2025-12-20T15:26:06.140Z,0.0%
2025-12-20T13:46:06.156Z,0.0%,2025-12-20T15:36:06.156Z,0.0%
2025-12-20T13:56:06.159Z,0.0%,2025-12-20T15:46:06.159Z,0.0%
2025-12-20T14:06:06.164Z,0.0%,2025-12-20T15:56:06.164Z,0.0%
